date,admin1,admin2,market,market_id,latitude,longitude,category,commodity,commodity_id,unit,priceflag,pricetype,currency,price,usdprice
2020-04-15,South Darfur,Nyala,Nyala,1033,12.05,24.88,cereals and tubers,Millet,73,90 KG,actual,Wholesale,SDG,4370,79.45
2020-04-15,South Darfur,Nyala,Nyala,1033,12.05,24.88,cereals and tubers,Sorghum,65,3 KG,actual,Retail,SDG,145,2.64
2020-04-15,South Darfur,Nyala,Nyala,1033,12.05,24.88,cereals and tubers,Sorghum (food aid),249,3 KG,actual,Retail,SDG,145,2.64
2020-04-15,South Darfur,Nyala,Nyala,1033,12.05,24.88,"meat, fish and eggs",Meat (goat),451,KG,actual,Retail,SDG,480,8.73
2020-04-15,South Darfur,Nyala,Nyala,1033,12.05,24.88,milk and dairy,Milk (powder),238,KG,actual,Retail,SDG,810,14.73
2020-04-15,South Darfur,Nyala,Nyala,1033,12.05,24.88,miscellaneous food,Salt (iodised),334,KG,actual,Retail,SDG,40,0.73
2020-04-15,South Darfur,Nyala,Nyala,1033,12.05,24.88,miscellaneous food,Sugar,97,KG,actual,Retail,SDG,110,2
2020-04-15,South Darfur,Nyala,Nyala,1033,12.05,24.88,oil and fats,Oil (vegetable),96,L,actual,Retail,SDG,215,3.91
2020-04-15,South Darfur,Nyala,Nyala,1033,12.05,24.88,vegetables and fruits,Tomatoes (dried),413,KG,actual,Retail,SDG,128,2.33
2020-04-15,South Kordofan,Kadugli,Kadugli,1030,11.02,29.72,cereals and tubers,Millet,73,3.5 KG,actual,Retail,SDG,247.5,4.5
2020-04-15,South Kordofan,Kadugli,Kadugli,1030,11.02,29.72,cereals and tubers,Millet,73,90 KG,actual,Wholesale,SDG,4000,72.73
2020-04-15,South Kordofan,Kadugli,Kadugli,1030,11.02,29.72,cereals and tubers,Sorghum,65,3 KG,actual,Retail,SDG,132.5,2.41
2020-04-15,South Kordofan,Kadugli,Kadugli,1030,11.02,29.72,cereals and tubers,Sorghum (food aid),249,3 KG,actual,Retail,SDG,92.5,1.68
2020-04-15,South Kordofan,Kadugli,Kadugli,1030,11.02,29.72,cereals and tubers,Sorghum (white),135,90 KG,actual,Wholesale,SDG,2850,51.82
2020-04-15,South Kordofan,Kadugli,Kadugli,1030,11.02,29.72,cereals and tubers,Wheat,84,90 KG,actual,Wholesale,SDG,4100,74.55
2020-04-15,South Kordofan,Kadugli,Kadugli,1030,11.02,29.72,"meat, fish and eggs",Meat (beef),141,KG,actual,Retail,SDG,396,7.2
2020-04-15,South Kordofan,Kadugli,Kadugli,1030,11.02,29.72,"meat, fish and eggs",Meat (goat),451,KG,actual,Retail,SDG,480,8.73
2020-04-15,South Kordofan,Kadugli,Kadugli,1030,11.02,29.72,milk and dairy,Milk (powder),238,KG,actual,Retail,SDG,1080,19.64
2020-04-15,South Kordofan,Kadugli,Kadugli,1030,11.02,29.72,miscellaneous food,Salt (iodised),334,KG,actual,Retail,SDG,64,1.16
2020-04-15,South Kordofan,Kadugli,Kadugli,1030,11.02,29.72,miscellaneous food,Sugar,97,KG,actual,Retail,SDG,100,1.82
2020-04-15,South Kordofan,Kadugli,Kadugli,1030,11.02,29.72,oil and fats,Oil (vegetable),96,L,actual,Retail,SDG,240,4.36
2020-04-15,South Kordofan,Kadugli,Kadugli,1030,11.02,29.72,pulses and nuts,"Beans (fava, egyptian)",1178,KG,actual,Retail,SDG,172,3.13
2020-04-15,South Kordofan,Kadugli,Kadugli,1030,11.02,29.72,vegetables and fruits,Onions,173,KG,actual,Retail,SDG,40,0.73
2020-04-15,West Darfur,El Geneina,El Geneina,1028,13.45,22.45,cereals and tubers,Millet,73,3.5 KG,actual,Retail,SDG,177.53,3.23
2020-04-15,West Darfur,El Geneina,El Geneina,1028,13.45,22.45,cereals and tubers,Sorghum,65,3 KG,actual,Retail,SDG,140.4,2.55
2020-04-15,West Darfur,El Geneina,El Geneina,1028,13.45,22.45,cereals and tubers,Sorghum (food aid),249,3 KG,actual,Retail,SDG,142.53,2.59
2020-04-15,West Darfur,El Geneina,El Geneina,1028,13.45,22.45,"meat, fish and eggs",Meat (beef),141,KG,actual,Retail,SDG,356,6.47
2020-04-15,West Darfur,El Geneina,El Geneina,1028,13.45,22.45,"meat, fish and eggs",Meat (goat),451,KG,actual,Retail,SDG,480,8.73
2020-04-15,West Darfur,El Geneina,El Geneina,1028,13.45,22.45,miscellaneous food,Salt (iodised),334,KG,actual,Retail,SDG,40,0.73
2020-04-15,West Darfur,El Geneina,El Geneina,1028,13.45,22.45,miscellaneous food,Sugar,97,KG,actual,Retail,SDG,114,2.07
2020-04-15,West Darfur,El Geneina,El Geneina,1028,13.45,22.45,oil and fats,Oil (vegetable),96,L,actual,Retail,SDG,232,4.22
2020-04-15,West Darfur,El Geneina,El Geneina,1028,13.45,22.45,pulses and nuts,"Beans (fava, egyptian)",1178,KG,actual,Retail,SDG,114,2.07
2020-04-15,West Darfur,El Geneina,El Geneina,1028,13.45,22.45,vegetables and fruits,Onions,173,KG,actual,Retail,SDG,40,0.73
2020-04-15,West Darfur,El Geneina,El Geneina,1028,13.45,22.45,vegetables and fruits,Tomatoes (dried),413,KG,actual,Retail,SDG,113,2.05
2020-04-15,West Kordofan,El Salam,El Fula,1823,11.73,28.36,cereals and tubers,Millet,73,3.5 KG,actual,Retail,SDG,208.75,3.8
2020-04-15,West Kordofan,El Salam,El Fula,1823,11.73,28.36,cereals and tubers,Sorghum,65,3 KG,actual,Retail,SDG,137,2.49
2020-04-15,West Kordofan,El Salam,El Fula,1823,11.73,28.36,"meat, fish and eggs",Meat (beef),141,KG,actual,Retail,SDG,420,7.64
2020-04-15,West Kordofan,El Salam,El Fula,1823,11.73,28.36,"meat, fish and eggs",Meat (goat),451,KG,actual,Retail,SDG,450,8.18
2020-04-15,West Kordofan,El Salam,El Fula,1823,11.73,28.36,oil and fats,Oil (vegetable),96,L,actual,Retail,SDG,167,3.04
2020-04-15,West Kordofan,El Salam,El Fula,1823,11.73,28.36,pulses and nuts,"Beans (fava, egyptian)",1178,KG,actual,Retail,SDG,133,2.42
2020-04-15,West Kordofan,El Salam,El Fula,1823,11.73,28.36,vegetables and fruits,Onions,173,KG,actual,Retail,SDG,67,1.22
2020-04-15,White Nile,Kosti,Kosti,1032,13.17,32.67,cereals and tubers,Millet,73,3.5 KG,actual,Retail,SDG,240,4.36
2020-04-15,White Nile,Kosti,Kosti,1032,13.17,32.67,cereals and tubers,Sorghum,65,3 KG,actual,Retail,SDG,130,2.36
2020-04-15,White Nile,Kosti,Kosti,1032,13.17,32.67,"meat, fish and eggs",Meat (beef),141,KG,actual,Retail,SDG,500,9.09
2020-04-15,White Nile,Kosti,Kosti,1032,13.17,32.67,milk and dairy,Milk (powder),238,KG,actual,Retail,SDG,830,15.09
2020-04-15,White Nile,Kosti,Kosti,1032,13.17,32.67,oil and fats,Oil (vegetable),96,L,actual,Retail,SDG,216,3.93
2020-04-15,White Nile,Kosti,Kosti,1032,13.17,32.67,pulses and nuts,"Beans (fava, egyptian)",1178,KG,actual,Retail,SDG,197,3.58
2020-04-15,White Nile,Kosti,Kosti,1032,13.17,32.67,vegetables and fruits,Onions,173,KG,actual,Retail,SDG,70,1.27
2020-04-15,White Nile,Kosti,Kosti,1032,13.17,32.67,vegetables and fruits,Tomatoes (dried),413,KG,actual,Retail,SDG,119,2.16
2020-05-15,Blue Nile,Damazin,Damazin,1026,11.79,34.36,cereals and tubers,Sorghum,65,3 KG,actual,Retail,SDG,156.25,2.84
2020-05-15,Blue Nile,Damazin,Damazin,1026,11.79,34.36,"meat, fish and eggs",Meat (beef),141,KG,actual,Retail,SDG,224,4.07
2020-05-15,Blue Nile,Damazin,Damazin,1026,11.79,34.36,"meat, fish and eggs",Meat (goat),451,KG,actual,Retail,SDG,578,10.51
2020-05-15,Blue Nile,Damazin,Damazin,1026,11.79,34.36,milk and dairy,Milk (powder),238,KG,actual,Retail,SDG,566,10.29
2020-05-15,Blue Nile,Damazin,Damazin,1026,11.79,34.36,oil and fats,Oil (vegetable),96,L,actual,Retail,SDG,295,5.36
2020-05-15,Blue Nile,Damazin,Damazin,1026,11.79,34.36,pulses and nuts,"Beans (fava, egyptian)",1178,KG,actual,Retail,SDG,161,2.93
2020-05-15,Blue Nile,Damazin,Damazin,1026,11.79,34.36,vegetables and fruits,Onions,173,KG,actual,Retail,SDG,38,0.69
2020-05-15,Central Darfur,Zalingei,Zalingi,1824,12.9,23.48,cereals and tubers,Millet,73,3.5 KG,actual,Retail,SDG,127.5,2.32
2020-05-15,Central Darfur,Zalingei,Zalingi,1824,12.9,23.48,cereals and tubers,Sorghum,65,3 KG,actual,Retail,SDG,65.51,1.19
2020-05-15,Central Darfur,Zalingei,Zalingi,1824,12.9,23.48,cereals and tubers,Sorghum (food aid),249,3 KG,actual,Retail,SDG,63.83,1.16
2020-05-15,Central Darfur,Zalingei,Zalingi,1824,12.9,23.48,"meat, fish and eggs",Meat (beef),141,KG,actual,Retail,SDG,450,8.18
2020-05-15,Central Darfur,Zalingei,Zalingi,1824,12.9,23.48,"meat, fish and eggs",Meat (goat),451,KG,actual,Retail,SDG,500,9.09
2020-05-15,Central Darfur,Zalingei,Zalingi,1824,12.9,23.48,miscellaneous food,Salt (iodised),334,KG,actual,Retail,SDG,50,0.91
2020-05-15,Central Darfur,Zalingei,Zalingi,1824,12.9,23.48,miscellaneous food,Sugar,97,KG,actual,Retail,SDG,128,2.33
2020-05-15,Central Darfur,Zalingei,Zalingi,1824,12.9,23.48,pulses and nuts,"Beans (fava, egyptian)",1178,KG,actual,Retail,SDG,114,2.07
2020-05-15,Central Darfur,Zalingei,Zalingi,1824,12.9,23.48,vegetables and fruits,Tomatoes (dried),413,KG,actual,Retail,SDG,113,2.05
2020-05-15,Eastern Darfur,Ed Daein,Eddein,1027,11.43,26.15,cereals and tubers,Millet,73,3.5 KG,actual,Retail,SDG,250,4.55
2020-05-15,Eastern Darfur,Ed Daein,Eddein,1027,11.43,26.15,cereals and tubers,Sorghum,65,3 KG,actual,Retail,SDG,168.13,3.06
2020-05-15,Eastern Darfur,Ed Daein,Eddein,1027,11.43,26.15,cereals and tubers,Sorghum (food aid),249,3 KG,actual,Retail,SDG,168.75,3.07
2020-05-15,Eastern Darfur,Ed Daein,Eddein,1027,11.43,26.15,"meat, fish and eggs",Meat (beef),141,KG,actual,Retail,SDG,408,7.42
2020-05-15,Eastern Darfur,Ed Daein,Eddein,1027,11.43,26.15,milk and dairy,Milk (powder),238,KG,actual,Retail,SDG,1351,24.56
2020-05-15,Eastern Darfur,Ed Daein,Eddein,1027,11.43,26.15,miscellaneous food,Salt (iodised),334,KG,actual,Retail,SDG,40,0.73
2020-05-15,Eastern Darfur,Ed Daein,Eddein,1027,11.43,26.15,miscellaneous food,Sugar,97,KG,actual,Retail,SDG,100,1.82
2020-05-15,Eastern Darfur,Ed Daein,Eddein,1027,11.43,26.15,oil and fats,Oil (vegetable),96,L,actual,Retail,SDG,207,3.76
2020-05-15,Eastern Darfur,Ed Daein,Eddein,1027,11.43,26.15,pulses and nuts,"Beans (fava, egyptian)",1178,KG,actual,Retail,SDG,192,3.49
2020-05-15,Eastern Darfur,Ed Daein,Eddein,1027,11.43,26.15,vegetables and fruits,Onions,173,KG,actual,Retail,SDG,60,1.09
2020-05-15,Gedaref,Al Gedaref Rural,El Gedarif,2580,14.04,35.38,cereals and tubers,Millet,73,90 KG,actual,Wholesale,SDG,5097.5,92.68
2020-05-15,Gedaref,Al Gedaref Rural,El Gedarif,2580,14.04,35.38,cereals and tubers,Sorghum (white),135,90 KG,actual,Wholesale,SDG,3700,67.27
2020-05-15,Kassala,Kassala,Kassala,1031,15.46,36.4,cereals and tubers,Sorghum,65,3 KG,actual,Retail,SDG,181.25,3.3
2020-05-15,Kassala,Kassala,Kassala,1031,15.46,36.4,"meat, fish and eggs",Meat (beef),141,KG,actual,Retail,SDG,420,7.64
2020-05-15,Kassala,Kassala,Kassala,1031,15.46,36.4,milk and dairy,Milk (powder),238,KG,actual,Retail,SDG,850,15.45
2020-05-15,Kassala,Kassala,Kassala,1031,15.46,36.4,miscellaneous food,Salt (iodised),334,KG,actual,Retail,SDG,20,0.36
2020-05-15,Kassala,Kassala,Kassala,1031,15.46,36.4,miscellaneous food,Sugar,97,KG,actual,Retail,SDG,80,1.45
2020-05-15,Kassala,Kassala,Kassala,1031,15.46,36.4,oil and fats,Oil (vegetable),96,L,actual,Retail,SDG,240,4.36
2020-05-15,Kassala,Kassala,Kassala,1031,15.46,36.4,pulses and nuts,"Beans (fava, egyptian)",1178,KG,actual,Retail,SDG,160,2.91
2020-05-15,Kassala,Kassala,Kassala,1031,15.46,36.4,vegetables and fruits,Tomatoes (dried),413,KG,actual,Retail,SDG,143,2.6
2020-05-15,Khartoum,Jebal Aulya,Khartoum,2588,15.51,32.54,cereals and tubers,Millet,73,90 KG,actual,Wholesale,SDG,6666.67,121.21
2020-05-15,Khartoum,Jebal Aulya,Khartoum,2588,15.51,32.54,cereals and tubers,Sorghum (white),135,90 KG,actual,Wholesale,SDG,4000,72.73
2020-05-15,Khartoum,Jebal Aulya,Khartoum,2588,15.51,32.54,cereals and tubers,Wheat,84,90 KG,actual,Wholesale,SDG,3816.67,69.39
2020-05-15,Khartoum,Jebal Aulya,Khartoum,2588,15.51,32.54,non-food,Exchange rate (unofficial),473,USD/LCU,actual,Retail,SDG,130,2.36
2020-05-15,North Darfur,El Fasher,Al Fashir,1025,13.63,25.35,cereals and tubers,Millet,73,3.5 KG,actual,Retail,SDG,211.88,3.85
2020-05-15,North Darfur,El Fasher,Al Fashir,1025,13.63,25.35,cereals and tubers,Millet,73,90 KG,actual,Wholesale,SDG,5333.33,96.97
2020-05-15,North Darfur,El Fasher,Al Fashir,1025,13.63,25.35,cereals and tubers,Sorghum,65,3 KG,actual,Retail,SDG,142.81,2.6
2020-05-15,North Darfur,El Fasher,Al Fashir,1025,13.63,25.35,cereals and tubers,Sorghum (food aid),249,3 KG,actual,Retail,SDG,121.88,2.22
2020-05-15,North Darfur,El Fasher,Al Fashir,1025,13.63,25.35,cereals and tubers,Sorghum (white),135,90 KG,actual,Wholesale,SDG,4500,81.82
2020-05-15,North Darfur,El Fasher,Al Fashir,1025,13.63,25.35,milk and dairy,Milk (powder),238,KG,actual,Retail,SDG,936,17.02
2020-05-15,North Darfur,El Fasher,Al Fashir,1025,13.63,25.35,miscellaneous food,Salt (iodised),334,KG,actual,Retail,SDG,48,0.87
2020-05-15,North Darfur,El Fasher,Al Fashir,1025,13.63,25.35,miscellaneous food,Sugar,97,KG,actual,Retail,SDG,95,1.73
2020-05-15,North Darfur,El Fasher,Al Fashir,1025,13.63,25.35,oil and fats,Oil (vegetable),96,L,actual,Retail,SDG,270,4.91
2020-05-15,North Darfur,El Fasher,Al Fashir,1025,13.63,25.35,vegetables and fruits,Onions,173,KG,actual,Retail,SDG,42,0.76
2020-05-15,North Darfur,El Fasher,Al Fashir,1025,13.63,25.35,vegetables and fruits,Tomatoes (dried),413,KG,actual,Retail,SDG,108,1.96
2020-05-15,North Kordofan,Shiekan,El Obeid,1029,13.19,30.22,cereals and tubers,Millet,73,3.5 KG,actual,Retail,SDG,216,3.93
2020-05-15,North Kordofan,Shiekan,El Obeid,1029,13.19,30.22,cereals and tubers,Sorghum,65,3 KG,actual,Retail,SDG,130.5,2.37
2020-05-15,Red Sea,Port Sudan,Port Sudan,1034,19.62,37.22,cereals and tubers,Millet,73,3.5 KG,actual,Retail,SDG,205,3.73
2020-05-15,Red Sea,Port Sudan,Port Sudan,1034,19.62,37.22,cereals and tubers,Millet,73,90 KG,actual,Wholesale,SDG,6325,115
2020-05-15,Red Sea,Port Sudan,Port Sudan,1034,19.62,37.22,cereals and tubers,Sorghum,65,3 KG,actual,Retail,SDG,146.5,2.66
2020-05-15,Red Sea,Port Sudan,Port Sudan,1034,19.62,37.22,cereals and tubers,Sorghum (white),135,90 KG,actual,Wholesale,SDG,4487.5,81.59
2020-05-15,Red Sea,Port Sudan,Port Sudan,1034,19.62,37.22,"meat, fish and eggs",Meat (beef),141,KG,actual,Retail,SDG,400,7.27
2020-05-15,Red Sea,Port Sudan,Port Sudan,1034,19.62,37.22,"meat, fish and eggs",Meat (goat),451,KG,actual,Retail,SDG,580,10.55
2020-05-15,Red Sea,Port Sudan,Port Sudan,1034,19.62,37.22,milk and dairy,Milk (powder),238,KG,actual,Retail,SDG,850,15.45
2020-05-15,Red Sea,Port Sudan,Port Sudan,1034,19.62,37.22,miscellaneous food,Salt (iodised),334,KG,actual,Retail,SDG,10,0.18
2020-05-15,Red Sea,Port Sudan,Port Sudan,1034,19.62,37.22,miscellaneous food,Sugar,97,KG,actual,Retail,SDG,80,1.45
2020-05-15,Red Sea,Port Sudan,Port Sudan,1034,19.62,37.22,vegetables and fruits,Onions,173,KG,actual,Retail,SDG,30,0.55
2020-05-15,Red Sea,Port Sudan,Port Sudan,1034,19.62,37.22,vegetables and fruits,Tomatoes (dried),413,KG,actual,Retail,SDG,143,2.6
2020-05-15,South Darfur,Nyala,Nyala,1033,12.05,24.88,cereals and tubers,Sorghum (food aid),249,3 KG,actual,Retail,SDG,150,2.73
2020-05-15,South Darfur,Nyala,Nyala,1033,12.05,24.88,"meat, fish and eggs",Meat (beef),141,KG,actual,Retail,SDG,516,9.38
2020-05-15,South Darfur,Nyala,Nyala,1033,12.05,24.88,"meat, fish and eggs",Meat (goat),451,KG,actual,Retail,SDG,600,10.91
2020-05-15,South Darfur,Nyala,Nyala,1033,12.05,24.88,milk and dairy,Milk (powder),238,KG,actual,Retail,SDG,1351,24.56
2020-05-15,South Darfur,Nyala,Nyala,1033,12.05,24.88,miscellaneous food,Salt (iodised),334,KG,actual,Retail,SDG,40,0.73
2020-05-15,South Darfur,Nyala,Nyala,1033,12.05,24.88,miscellaneous food,Sugar,97,KG,actual,Retail,SDG,100,1.82
2020-05-15,South Darfur,Nyala,Nyala,1033,12.05,24.88,oil and fats,Oil (vegetable),96,L,actual,Retail,SDG,214,3.89
2020-05-15,South Darfur,Nyala,Nyala,1033,12.05,24.88,vegetables and fruits,Onions,173,KG,actual,Retail,SDG,60,1.09
2020-05-15,South Kordofan,Kadugli,Kadugli,1030,11.02,29.72,cereals and tubers,Millet,73,90 KG,actual,Wholesale,SDG,4933.33,89.7
2020-05-15,South Kordofan,Kadugli,Kadugli,1030,11.02,29.72,cereals and tubers,Wheat,84,90 KG,actual,Wholesale,SDG,4966.67,90.3
2020-05-15,South Kordofan,Kadugli,Kadugli,1030,11.02,29.72,"meat, fish and eggs",Meat (beef),141,KG,actual,Retail,SDG,456,8.29
2020-05-15,South Kordofan,Kadugli,Kadugli,1030,11.02,29.72,"meat, fish and eggs",Meat (goat),451,KG,actual,Retail,SDG,500,9.09
2020-05-15,South Kordofan,Kadugli,Kadugli,1030,11.02,29.72,milk and dairy,Milk (powder),238,KG,actual,Retail,SDG,1080,19.64
2020-05-15,South Kordofan,Kadugli,Kadugli,1030,11.02,29.72,miscellaneous food,Salt (iodised),334,KG,actual,Retail,SDG,64,1.16
2020-05-15,South Kordofan,Kadugli,Kadugli,1030,11.02,29.72,miscellaneous food,Sugar,97,KG,actual,Retail,SDG,86,1.56
2020-05-15,South Kordofan,Kadugli,Kadugli,1030,11.02,29.72,oil and fats,Oil (vegetable),96,L,actual,Retail,SDG,286,5.2
2020-05-15,South Kordofan,Kadugli,Kadugli,1030,11.02,29.72,pulses and nuts,"Beans (fava, egyptian)",1178,KG,actual,Retail,SDG,196,3.56
2020-05-15,South Kordofan,Kadugli,Kadugli,1030,11.02,29.72,vegetables and fruits,Onions,173,KG,actual,Retail,SDG,50,0.91
2020-05-15,South Kordofan,Kadugli,Kadugli,1030,11.02,29.72,vegetables and fruits,Tomatoes (dried),413,KG,actual,Retail,SDG,170,3.09
2020-05-15,West Darfur,El Geneina,El Geneina,1028,13.45,22.45,cereals and tubers,Millet,73,3.5 KG,actual,Retail,SDG,178.88,3.25
2020-05-15,West Darfur,El Geneina,El Geneina,1028,13.45,22.45,cereals and tubers,Sorghum,65,3 KG,actual,Retail,SDG,144.39,2.63
2020-05-15,West Darfur,El Geneina,El Geneina,1028,13.45,22.45,"meat, fish and eggs",Meat (goat),451,KG,actual,Retail,SDG,496,9.02
2020-05-15,West Darfur,El Geneina,El Geneina,1028,13.45,22.45,milk and dairy,Milk (powder),238,KG,actual,Retail,SDG,672,12.22
2020-05-15,West Darfur,El Geneina,El Geneina,1028,13.45,22.45,miscellaneous food,Salt (iodised),334,KG,actual,Retail,SDG,40,0.73
2020-05-15,West Darfur,El Geneina,El Geneina,1028,13.45,22.45,miscellaneous food,Sugar,97,KG,actual,Retail,SDG,116,2.11
2020-05-15,West Darfur,El Geneina,El Geneina,1028,13.45,22.45,oil and fats,Oil (vegetable),96,L,actual,Retail,SDG,240,4.36
2020-05-15,West Kordofan,El Salam,El Fula,1823,11.73,28.36,cereals and tubers,Millet,73,3.5 KG,actual,Retail,SDG,213.75,3.89
2020-05-15,West Kordofan,El Salam,El Fula,1823,11.73,28.36,cereals and tubers,Sorghum,65,3 KG,actual,Retail,SDG,164.5,2.99
2020-05-15,West Kordofan,El Salam,El Fula,1823,11.73,28.36,"meat, fish and eggs",Meat (beef),141,KG,actual,Retail,SDG,440,8
2020-05-15,West Kordofan,El Salam,El Fula,1823,11.73,28.36,"meat, fish and eggs",Meat (goat),451,KG,actual,Retail,SDG,500,9.09
2020-05-15,West Kordofan,El Salam,El Fula,1823,11.73,28.36,milk and dairy,Milk (powder),238,KG,actual,Retail,SDG,800,14.55
2020-05-15,West Kordofan,El Salam,El Fula,1823,11.73,28.36,miscellaneous food,Sugar,97,KG,actual,Retail,SDG,97,1.76
2020-05-15,West Kordofan,El Salam,El Fula,1823,11.73,28.36,oil and fats,Oil (vegetable),96,L,actual,Retail,SDG,200,3.64
2020-05-15,West Kordofan,El Salam,El Fula,1823,11.73,28.36,pulses and nuts,"Beans (fava, egyptian)",1178,KG,actual,Retail,SDG,233,4.24
2020-05-15,West Kordofan,El Salam,El Fula,1823,11.73,28.36,vegetables and fruits,Onions,173,KG,actual,Retail,SDG,37,0.67
2020-05-15,White Nile,Kosti,Kosti,1032,13.17,32.67,cereals and tubers,Millet,73,3.5 KG,actual,Retail,SDG,242.5,4.41
2020-05-15,White Nile,Kosti,Kosti,1032,13.17,32.67,"meat, fish and eggs",Meat (beef),141,KG,actual,Retail,SDG,500,9.09
2020-05-15,White Nile,Kosti,Kosti,1032,13.17,32.67,"meat, fish and eggs",Meat (goat),451,KG,actual,Retail,SDG,588,10.69
2020-05-15,White Nile,Kosti,Kosti,1032,13.17,32.67,miscellaneous food,Sugar,97,KG,actual,Retail,SDG,80,1.45
2020-05-15,White Nile,Kosti,Kosti,1032,13.17,32.67,oil and fats,Oil (vegetable),96,L,actual,Retail,SDG,286,5.2
2020-05-15,White Nile,Kosti,Kosti,1032,13.17,32.67,pulses and nuts,"Beans (fava, egyptian)",1178,KG,actual,Retail,SDG,197,3.58
2020-05-15,White Nile,Kosti,Kosti,1032,13.17,32.67,vegetables and fruits,Onions,173,KG,actual,Retail,SDG,99,1.8
2020-05-15,White Nile,Kosti,Kosti,1032,13.17,32.67,vegetables and fruits,Tomatoes (dried),413,KG,actual,Retail,SDG,120,2.18
2020-06-15,Blue Nile,Damazin,Damazin,1026,11.79,34.36,cereals and tubers,Millet,73,3.5 KG,actual,Retail,SDG,322.5,5.86
2020-06-15,Blue Nile,Damazin,Damazin,1026,11.79,34.36,cereals and tubers,Sorghum,65,3 KG,actual,Retail,SDG,175,3.18
2020-06-15,Blue Nile,Damazin,Damazin,1026,11.79,34.36,"meat, fish and eggs",Meat (beef),141,KG,actual,Retail,SDG,416,7.56
2020-06-15,Blue Nile,Damazin,Damazin,1026,11.79,34.36,milk and dairy,Milk (powder),238,KG,actual,Retail,SDG,636,11.56
2020-06-15,Blue Nile,Damazin,Damazin,1026,11.79,34.36,oil and fats,Oil (vegetable),96,L,actual,Retail,SDG,333,6.05
2020-06-15,Blue Nile,Damazin,Damazin,1026,11.79,34.36,pulses and nuts,"Beans (fava, egyptian)",1178,KG,actual,Retail,SDG,177,3.22
2020-06-15,Blue Nile,Damazin,Damazin,1026,11.79,34.36,vegetables and fruits,Onions,173,KG,actual,Retail,SDG,57,1.04
2020-06-15,Central Darfur,Zalingei,Zalingi,1824,12.9,23.48,cereals and tubers,Sorghum,65,3 KG,actual,Retail,SDG,173.02,3.15
2020-06-15,Central Darfur,Zalingei,Zalingi,1824,12.9,23.48,cereals and tubers,Sorghum (food aid),249,3 KG,actual,Retail,SDG,159.64,2.9
2020-06-15,Central Darfur,Zalingei,Zalingi,1824,12.9,23.48,"meat, fish and eggs",Meat (beef),141,KG,actual,Retail,SDG,350,6.36
2020-06-15,Central Darfur,Zalingei,Zalingi,1824,12.9,23.48,miscellaneous food,Salt (iodised),334,KG,actual,Retail,SDG,75,1.36
2020-06-15,Central Darfur,Zalingei,Zalingi,1824,12.9,23.48,pulses and nuts,"Beans (fava, egyptian)",1178,KG,actual,Retail,SDG,130,2.36
2020-06-15,Central Darfur,Zalingei,Zalingi,1824,12.9,23.48,vegetables and fruits,Onions,173,KG,actual,Retail,SDG,62,1.13
2020-06-15,Eastern Darfur,Ed Daein,Eddein,1027,11.43,26.15,cereals and tubers,Sorghum (food aid),249,3 KG,actual,Retail,SDG,163.75,2.98
2020-06-15,Eastern Darfur,Ed Daein,Eddein,1027,11.43,26.15,"meat, fish and eggs",Meat (beef),141,KG,actual,Retail,SDG,420,7.64
2020-06-15,Eastern Darfur,Ed Daein,Eddein,1027,11.43,26.15,"meat, fish and eggs",Meat (goat),451,KG,actual,Retail,SDG,580,10.55
2020-06-15,Eastern Darfur,Ed Daein,Eddein,1027,11.43,26.15,milk and dairy,Milk (powder),238,KG,actual,Retail,SDG,1135,20.64
2020-06-15,Eastern Darfur,Ed Daein,Eddein,1027,11.43,26.15,miscellaneous food,Salt (iodised),334,KG,actual,Retail,SDG,33,0.6
2020-06-15,Eastern Darfur,Ed Daein,Eddein,1027,11.43,26.15,miscellaneous food,Sugar,97,KG,actual,Retail,SDG,91,1.65
2020-06-15,Eastern Darfur,Ed Daein,Eddein,1027,11.43,26.15,vegetables and fruits,Onions,173,KG,actual,Retail,SDG,76,1.38
2020-06-15,Gedaref,Al Gedaref Rural,El Gedarif,2580,14.04,35.38,cereals and tubers,Millet,73,90 KG,actual,Wholesale,SDG,5710,103.82
2020-06-15,Gedaref,Al Gedaref Rural,El Gedarif,2580,14.04,35.38,cereals and tubers,Sorghum (white),135,90 KG,actual,Wholesale,SDG,4391,79.84
2020-06-15,Kassala,Kassala,Kassala,1031,15.46,36.4,"meat, fish and eggs",Meat (beef),141,KG,actual,Retail,SDG,420,7.64
2020-06-15,Kassala,Kassala,Kassala,1031,15.46,36.4,milk and dairy,Milk (powder),238,KG,actual,Retail,SDG,850,15.45
2020-06-15,Kassala,Kassala,Kassala,1031,15.46,36.4,miscellaneous food,Sugar,97,KG,actual,Retail,SDG,90,1.64
2020-06-15,Kassala,Kassala,Kassala,1031,15.46,36.4,oil and fats,Oil (vegetable),96,L,actual,Retail,SDG,280,5.09
2020-06-15,Kassala,Kassala,Kassala,1031,15.46,36.4,pulses and nuts,"Beans (fava, egyptian)",1178,KG,actual,Retail,SDG,160,2.91
2020-06-15,Kassala,Kassala,Kassala,1031,15.46,36.4,vegetables and fruits,Onions,173,KG,actual,Retail,SDG,60,1.09
2020-06-15,Khartoum,Jebal Aulya,Khartoum,2588,15.51,32.54,cereals and tubers,Millet,73,90 KG,actual,Wholesale,SDG,6575,119.55
